ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-34924,Source2,3,2016-04-18 11:31:25,2016-04-18 12:01:25,38.642693,-121.429085,0.01,Lane blocked due to accident on I-80 Westbound before Exit 91 Raley Blvd.,Raley Blvd,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-04-18 11:30:00,75.2,38.0,30.09,9.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,0,4,0,0,7.496097345175956
A-164972,Source2,2,2016-08-19 08:56:28,2016-08-19 09:26:28,41.24880200000001,-96.05262,0.0,Accident on 90th St at Pacific St.,S 90th St,Omaha,Douglas,NE,68114-5122,US,US/Central,KMLE,2016-08-19 08:55:00,77.5,77.0,29.86,10.0,South,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,4,8,0,1,7.496097345175956
A-15203,Source2,2,2016-11-04 22:50:53,2016-11-04 23:20:25,37.317451,-121.936928,0.01,Right hand shoulder blocked due to accident on CA-17 Northbound at I-880.,Sinclair Fwy N,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-11-04 22:53:00,59.0,72.0,30.13,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,4,11,0,0,7.480428306074208
A-160735,Source2,2,2016-07-27 09:00:48,2016-07-27 09:30:48,41.13865300000001,-95.946373,0.0,Accident on 25th St at NE-370.,Highway 370,Bellevue,Sarpy,NE,68123,US,US/Central,KOFF,2016-07-27 08:58:00,75.6,82.0,29.99,10.0,WSW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,9,2,7,0,0,7.496097345175956
A-139758,Source2,2,2016-08-31 08:43:35,2016-08-31 09:28:35,28.508211,-81.394913,0.0,Accident on 34th St at Woods Ave.,34th St,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2016-08-31 08:37:00,78.1,90.0,29.92,10.0,South,10.4,Cloudy,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,2,8,0,1,7.901377353792616
A-150954,Source2,2,2016-11-05 10:38:52,2016-11-05 11:23:34,33.839939,-84.416344,0.01,Accident on Moores Mill Rd both ways at US-41 Northside Pkwy.,Moores Mill Rd NW,Atlanta,Fulton,GA,30327,US,US/Eastern,KMGE,2016-11-05 10:58:00,61.3,47.0,30.37,10.0,East,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,5,11,1,0,7.894690850425624
A-26001,Source2,3,2016-08-05 17:52:04,2016-08-05 19:07:04,38.007607,-121.352722,0.0,Queueing traffic due to accident on I-5 Southbound at Exit 477 / Benjamin Holt Dr.,I-5 S,Stockton,San Joaquin,CA,95219,US,US/Pacific,KSCK,2016-08-05 17:55:00,86.0,31.0,29.8,10.0,WNW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,4,8,0,0,8.412054873292933
A-180149,Source2,2,2016-12-13 12:54:08,2016-12-13 13:38:44,43.033031,-83.615433,0.01,Accident on Genesee Rd at Davison Rd.,Davison Rd,Burton,Genesee,MI,48509,US,US/Eastern,KFNT,2016-12-13 12:53:00,26.1,81.0,30.04,6.0,West,12.7,Foggy/Hazy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,1,12,0,0,7.892452043520352
A-147046,Source2,3,2016-12-09 18:12:15,2016-12-09 18:42:15,34.212616,-83.884232,0.01,Lane blocked and queueing traffic due to accident on I-985 Southbound in Oakwood.,GA-365 S,Flowery Branch,Hall,GA,30542,US,US/Eastern,KGVL,2016-12-09 17:53:00,37.9,36.0,30.42,10.0,NW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,4,12,0,0,7.496097345175956
A-5719,Source2,3,2016-12-05 19:09:48,2016-12-05 19:39:29,37.697563,-122.043083,0.01,Accident on I-580 Westbound at Exit 39 Eden Canyon Rd.,Old Dublin Rd,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,2016-12-05 18:54:00,51.1,77.0,30.07,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,0,12,0,0,7.485491608030754
A-93329,Source2,2,2016-08-29 11:10:43,2016-08-29 11:51:00,34.145374,-118.226234,0.0,Shoulder blocked on exit ramp due to accident on CA-2 Southbound at CA-134 WB.,CA-2 N,Los Angeles,Los Angeles,CA,90041,US,US/Pacific,KCQT,2016-08-29 10:47:00,81.0,54.0,29.94,9.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,0,8,0,0,7.790696031174738
A-20218,Source2,3,2016-09-15 11:04:47,2016-09-15 11:34:47,37.7234,-121.939957,0.0,Accident on I-680 Northbound at I-680 Exit 31 / Alcosta Blvd.,Alcosta Blvd,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-09-15 10:53:00,72.0,43.0,30.04,10.0,WNW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,3,9,0,0,7.496097345175956
A-55993,Source2,3,2016-12-13 14:17:51,2016-12-13 14:47:22,33.924644,-118.209816,0.01,Accident on I-105 Eastbound at Exit 12 Long Beach Blvd.,I-105 E,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2016-12-13 13:53:00,63.0,72.0,30.07,10.0,WSW,9.2,Clear/Good Weather,False,False,False,False,False,False,True,False,True,False,False,0,False,1,0,0,0,14,1,12,0,1,7.479864131165027
A-197071,Source2,2,2016-12-20 06:35:07,2016-12-20 07:01:25,40.796116,-74.341064,0.01,Accident on NJ-10 Mount Pleasant Ave both ways at County Hwy-609 Eisenhower Pkwy.,W Mount Pleasant Ave,Livingston,Essex,NJ,07039-2730,US,US/Eastern,KMMU,2016-12-20 06:35:00,10.4,85.0,30.62,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,6,1,12,0,0,7.364547014255642
A-188594,Source2,2,2016-10-06 10:34:10,2016-10-06 11:49:32,42.400654,-83.21820799999998,0.0,Queueing traffic due to accident on M-39 Northbound after M-5 Grand River Ave.,Grand River Ave,Detroit,Wayne,MI,48223,US,US/Eastern,KVLL,2016-10-06 10:34:00,71.2,70.0,30.22,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,3,10,0,0,8.416930769477844
A-93840,Source2,2,2016-08-30 19:45:26,2016-08-30 20:30:26,34.11965900000001,-117.806999,0.0,Right hand shoulder blocked due to accident on CA-210 Eastbound after Exit 46 San Dimas Ave.,N San Dimas Ave,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,2016-08-30 19:47:00,80.6,51.0,29.84,10.0,SW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,1,8,0,0,7.901377353792616
A-141897,Source2,3,2016-06-24 17:39:07,2016-06-24 18:39:07,26.350828000000003,-80.117874,0.0,Delays expected and left hand shoulder blocked due to accident on I-95 Southbound at Exit 44 / FL-798 Palmetto Park Rd.,I-95 N,Boca Raton,Palm Beach,FL,33486,US,US/Eastern,KBCT,2016-06-24 17:50:00,86.0,74.0,30.07,10.0,ESE,11.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,4,6,0,0,8.188966863648876
A-83855,Source2,2,2016-10-14 09:13:28,2016-10-14 09:47:00,34.186188,-118.40123,0.01,#1 &amp; #2 lane blocked due to accident on CA-170 Southbound at Exit 8B Victory Blvd.,Hollywood Fwy N,North Hollywood,Los Angeles,CA,91606,US,US/Pacific,KBUR,2016-10-14 09:14:00,60.1,80.0,30.04,2.5,North,3.5,Foggy/Hazy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,4,10,0,0,7.607381425639791
A-59343,Source2,3,2016-12-28 03:35:08,2016-12-28 04:04:27,34.111996000000005,-118.265465,0.01,Accident on I-5 Southbound at Exits 140 140B Glendale Blvd.,Glendale Blvd,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2016-12-28 03:47:00,53.1,41.0,30.1,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,1,False,0,0,0,0,3,2,12,0,0,7.473069088032197
A-195547,Source2,2,2016-12-08 20:39:06,2016-12-08 21:23:41,40.684959,-74.328506,0.01,Accident on US-22 around Dundar Rd.,US Highway 22,Springfield,Union,NJ,07081,US,US/Eastern,KLDJ,2016-12-08 20:35:00,35.2,47.0,29.99,10.0,WNW,12.7,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,3,12,0,0,7.892078421248119
A-3914,Source2,3,2016-07-22 22:52:10,2016-07-23 00:07:10,38.572983,-121.509033,0.0,Right hand shoulder blocked due to accident on I-5 Southbound at Exits 518 519A / I-80 Bus Capital City Fwy Exits 4A 4B / CA-99 CA-16.,I-5 S,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-07-22 22:53:00,71.1,45.0,29.96,10.0,WSW,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,4,7,0,0,8.412054873292933
A-71582,Source2,3,2016-11-12 22:00:10,2016-11-12 22:29:55,33.940613,-118.096809,0.01,Accident on I-605 Northbound at Exits 11 12 I-5.,San Gabriel River Fwy N,Downey,Los Angeles,CA,90241,US,US/Pacific,KLGB,2016-11-12 21:53:00,66.0,59.0,30.05,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,5,11,1,0,7.487733761436444
A-135509,Source2,2,2016-10-20 10:45:09,2016-10-20 11:29:52,28.450308000000003,-81.400826,0.01,Accident on FL-482 Sand Lake Rd at US-441 Orange Blossom Trl.,S Orange Blossom Trl,Orlando,Orange,FL,32809,US,US/Eastern,KMCO,2016-10-20 10:53:00,81.0,58.0,29.98,10.0,North,12.7,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,10,3,10,0,1,7.895063498091573
A-48938,Source2,2,2016-07-14 21:42:47,2016-07-14 22:42:47,34.002026,-117.834892,0.0,Third lane blocked and slow traffic due to accident on CA-60 CA-57 Southbound at CA-60 Exit 24A.,CA-57 S,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2016-07-14 20:47:00,75.2,57.0,29.97,10.0,West,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,3,7,0,0,8.188966863648876
A-18791,Source2,3,2016-11-25 20:46:19,2016-11-25 21:15:46,36.863564,-120.782867,0.01,Accident on I-5 Northbound in Los Banos. On the median.,Westside Fwy N,Firebaugh,Merced,CA,93622,US,US/Pacific,KMAE,2016-11-25 20:53:00,46.9,86.0,29.99,3.0,ENE,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,4,11,0,0,7.477604243197589
A-106057,Source2,2,2016-05-04 17:58:31,2016-05-04 18:28:31,34.041138000000004,-117.998085,0.01,Accident on Workman Mill Rd Southbound at Don Julian Rd.,Workman Mill Rd,La Puente,Los Angeles,CA,91746-2436,US,US/Pacific,KEMT,2016-05-04 16:45:00,68.0,60.0,29.9,10.0,SW,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,1,False,1,0,0,0,17,2,5,0,0,7.496097345175956
A-80986,Source2,2,2016-10-02 05:20:33,2016-10-02 05:49:28,34.069817,-118.261299,0.0,Accident on US-101 Southbound at Exit 4A Glendale Blvd.,US-101 N,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-10-02 05:47:00,64.0,87.0,29.94,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,6,10,1,0,7.459338895220295
A-120190,Source2,3,2016-12-28 13:51:55,2016-12-28 14:36:28,28.560015000000003,-81.379829,0.01,Left lane blocked due to accident on I-4 Westbound at Exit 84A Ivanhoe Blvd.,I-4 E,Orlando,Orange,FL,32804,US,US/Eastern,KORL,2016-12-28 13:53:00,82.0,47.0,30.12,10.0,West,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,2,12,0,0,7.891330757661889
A-184810,Source2,2,2016-11-07 08:28:31,2016-11-07 08:58:22,42.977867,-85.683029,0.0,Accident on 7th St at Seward Ave.,7th St NW,Grand Rapids,Kent,MI,49504-7328,US,US/Eastern,KGRR,2016-11-07 08:53:00,48.9,86.0,30.39,5.0,SSE,6.9,Clear/Good Weather,False,False,True,False,False,False,True,False,False,False,False,0,False,1,0,0,0,8,0,11,0,1,7.491087593534876
A-178412,Source2,3,2016-07-22 05:16:57,2016-07-22 06:16:57,38.489532,-90.352234,0.0,Accident on I-55 Northbound at Exit 195 Butler Hill Rd.,I-55 N,Saint Louis,St. Louis County,MO,63129,US,US/Central,KCPS,2016-07-22 04:53:00,81.0,85.0,30.01,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,4,7,0,0,8.188966863648876
A-12789,Source2,2,2017-01-26 11:27:00,2017-01-26 11:57:00,38.519566,-121.445679,0.0,Accident on 37th Ave at Nina Way.,37th Ave,Sacramento,Sacramento,CA,95824-3002,US,US/Pacific,KSAC,2017-01-26 11:53:00,52.0,66.0,30.45,10.0,NNW,12.7,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,3,1,0,0,7.496097345175956
A-107943,Source2,2,2016-05-20 02:55:45,2016-05-20 03:55:45,34.156834,-118.41378799999998,0.0,Lane blocked on exit ramp due to accident on US-101 Northbound at Exit 15 Coldwater Canyon Ave.,US-101 N,Studio City,Los Angeles,CA,91604,US,US/Pacific,KBUR,2016-05-20 02:53:00,59.0,81.0,29.79,10.0,South,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,2,4,5,0,0,8.188966863648876
A-187029,Source2,2,2016-09-16 17:29:17,2016-09-16 17:59:17,43.018322,-85.639717,0.0,Accident on Fuller Ave at Plainfield Ave.,Fuller Ave NE,Grand Rapids,Kent,MI,49505-3247,US,US/Eastern,KGRR,2016-09-16 17:53:00,79.0,58.0,29.94,10.0,SSE,12.7,Cloudy,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,4,9,0,1,7.496097345175956
A-64750,Source2,2,2017-01-22 19:33:59,2017-01-22 20:03:23,34.14996,-118.225189,0.01,One lane blocked due to accident on CA-2 Northbound at Exits 16 17A 17B 17C CA-134.,Holly Dr,Glendale,Los Angeles,CA,91206,US,US/Pacific,KCQT,2017-01-22 19:47:00,55.0,93.0,29.92,10.0,SSE,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,6,1,1,0,7.475905969367397
A-117627,Source2,2,2016-12-12 07:49:16,2016-12-12 08:18:54,27.835575,-82.699913,0.01,Accident on County Hwy-611 49th St at 70th Ave.,70th Ave,Pinellas Park,Pinellas,FL,33781,US,US/Eastern,KPIE,2016-12-12 07:53:00,69.1,96.0,30.12,1.0,SSE,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,7,0,12,0,0,7.483806687665835
A-19420,Source2,3,2016-11-30 11:19:22,2016-11-30 11:48:53,37.900723,-121.285301,0.01,Accident on I-5 Southbound at Exit 468 County Hwy-J9 French Camp Rd.,I-5 S,French Camp,San Joaquin,CA,95231,US,US/Pacific,KSCK,2016-11-30 10:55:00,66.9,66.0,30.14,10.0,ESE,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,11,0,0,7.479864131165027
A-161717,Source2,2,2017-01-06 08:35:49,2017-01-06 09:05:32,41.277332,-95.983459,0.01,Multi-vehicle accident on Parker St Southbound at NE-64 Radial Hwy.,Parker St,Omaha,Douglas,NE,68104-5135,US,US/Central,KOMA,2017-01-06 08:52:00,1.9,72.0,30.38,10.0,South,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,4,1,0,0,7.486613313139955
A-80316,Source2,2,2016-09-28 21:27:36,2016-09-28 22:12:21,33.968002,-118.247673,0.0,Accident on 78th St at Compton Ave.,E 78th St,Los Angeles,Los Angeles,CA,90001-3017,US,US/Pacific,KCQT,2016-09-28 21:47:00,75.0,62.0,29.92,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,2,9,0,0,7.895808377083183
A-88803,Source2,3,2016-08-11 20:46:53,2016-08-11 21:31:53,33.92503,-118.326576,0.0,Right hand shoulder blocked due to accident on I-105 Eastbound near Exit 5 120th St.,I-105 E,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,2016-08-11 20:53:00,69.1,81.0,29.99,10.0,WSW,9.2,Cloudy,False,False,False,False,False,False,True,False,True,False,False,0,False,0,0,0,0,20,3,8,0,1,7.901377353792616
A-100825,Source2,3,2016-04-08 09:31:47,2016-04-08 10:01:47,33.926888,-116.977142,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound at Exit 94 CA-79 Beaumont Ave.,I-10 E,Beaumont,Riverside,CA,92223,US,US/Pacific,KBUO,2016-04-08 09:19:00,57.0,100.0,28.31,10.0,SSE,6.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,4,4,0,0,7.496097345175956
A-117933,Source2,2,2016-12-14 07:01:38,2016-12-14 07:31:18,28.193022,-82.39415699999998,0.01,Accident on Grand Cypress Dr at FL-56.,State Road 56,Lutz,Pasco,FL,33559,US,US/Eastern,KVDF,2016-12-14 06:55:00,64.4,94.0,30.08,0.2,Calm,8.1,Foggy/Hazy,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,7,2,12,0,0,7.484930283289661
A-36523,Source2,3,2016-04-27 21:10:22,2016-04-27 21:55:22,37.806862,-121.990784,0.01,Accident on I-680 Northbound at Exit 38 Sycamore Valley Rd.,I-680 N,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,2016-04-27 20:53:00,57.9,62.0,29.82,10.0,West,10.4,Cloudy,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,21,2,4,0,1,7.901377353792616
A-61138,Source2,3,2017-01-07 13:27:29,2017-01-07 14:12:13,33.890289,-118.360626,0.01,Accident on I-405 Southbound near Exit 42B Inglewood Ave.,San Diego Fwy S,Lawndale,Los Angeles,CA,90260,US,US/Pacific,KHHR,2017-01-07 13:53:00,69.1,35.0,30.15,10.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,5,1,1,0,7.895436006942965
A-37498,Source2,2,2016-05-05 05:49:18,2016-05-05 06:19:18,37.49625,-122.23353600000002,0.01,Right hand shoulder blocked due to accident on US-101 Southbound at Whipple Ave.,Bayshore Fwy S,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-05-05 05:55:00,57.2,72.0,29.87,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,3,5,0,0,7.496097345175956
A-98245,Source2,2,2016-03-28 16:38:34,2016-03-28 17:23:34,32.841904,-117.10945900000002,0.01,Accident on CA-52 Westbound at Exit 8 Santo Rd.,CA-52 W,San Diego,San Diego,CA,92124,US,US/Pacific,KMYF,2016-03-28 16:53:00,60.1,53.0,29.92,10.0,West,16.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,0,3,0,0,7.901377353792616
A-197764,Source2,2,2016-12-23 20:00:03,2016-12-23 20:29:40,41.601753,-72.97113,0.01,Accident on CT-322 Center St at Catering Rd.,Center St,Wolcott,New Haven,CT,06716-2131,US,US/Eastern,KMMK,2016-12-23 19:53:00,30.9,76.0,30.4,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,4,12,0,0,7.48324441607385
A-147863,Source2,3,2016-12-22 14:39:27,2016-12-22 15:08:52,33.754379,-84.3787,0.01,#4 &amp; #5 lane blocked due to accident on I-85 I-75 Northbound at Edgewood Ave.,I-75 S,Atlanta,Fulton,GA,30303,US,US/Eastern,KFTY,2016-12-22 14:53:00,64.0,38.0,30.18,10.0,West,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,3,12,0,0,7.476472381163905
A-42136,Source2,3,2016-06-13 02:57:40,2016-06-13 03:57:40,38.270554,-122.051903,0.0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exits 47 47A 47B Hilborn Rd.,I-80 E,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2016-06-13 02:58:00,55.4,84.0,29.97,10.0,SW,27.6,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,2,0,6,0,1,8.188966863648876
A-169947,Source2,2,2017-01-23 07:36:26,2017-01-23 08:05:47,38.79213,-90.452377,0.01,Left lane closed due to accident on MO-370 Eastbound at MO-141 Earth City Expy / Earth City Expy.,MO-370 E,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,2017-01-23 07:51:00,42.1,79.0,29.84,9.0,NW,11.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,0,1,0,0,7.474204806496124
A-116292,Source2,3,2016-12-02 05:14:24,2016-12-02 05:43:41,25.838163,-80.20613900000002,0.01,Accident on I-95 Southbound after Exit 6B 71st St.,I-95 S,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,2016-12-02 05:12:00,66.9,66.0,30.01,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,5,4,12,0,0,7.471932078245122
A-120648,Source2,3,2016-12-30 19:18:35,2016-12-30 20:02:42,25.964096,-80.16555799999998,0.01,Accident on I-95 Northbound from Exit 16 FL-854 203rd St.,I-95 N,Miami,Miami-Dade,FL,33179,US,US/Eastern,KHWO,2016-12-30 18:53:00,60.1,42.0,30.2,10.0,North,10.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,4,12,0,0,7.881559917056899
A-179589,Source2,2,2016-12-08 15:13:33,2016-12-08 15:43:25,42.971313,-85.71709399999997,0.01,Accident on M-45 Lake Michigan Dr at Covell Ave.,Covell Ave NW,Grand Rapids,Kent,MI,49504,US,US/Eastern,KGRR,2016-12-08 14:53:00,26.1,78.0,30.18,7.0,West,12.7,Snowy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,15,3,12,0,1,7.491645473605133
A-158982,Source2,2,2016-07-11 10:18:30,2016-07-11 10:48:30,34.170052,-82.163139,0.0,Accident on Liner Dr between Gregor Mendel Cir and SC-148 Alexander Ave.,W Alexander Ave,Greenwood,Greenwood,SC,29646-2300,US,US/Eastern,KGRD,2016-07-11 09:56:00,82.9,67.0,30.09,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,0,7,0,0,7.496097345175956
A-104489,Source2,2,2016-04-26 11:38:32,2016-04-26 12:55:00,34.156834,-118.41378799999998,0.01,Shoulder blocked due to accident on US-101 Westbound at Exit 15 Coldwater Canyon Ave.,US-101 N,Studio City,Los Angeles,CA,91604,US,US/Pacific,KBUR,2016-04-26 11:53:00,64.0,41.0,29.96,10.0,Variable,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,1,4,0,0,8.431417414394833
A-29620,Source2,2,2016-09-01 11:43:54,2016-09-01 12:13:54,38.409191,-121.38887,0.0,Right hand shoulder blocked due to accident on CA-99 Northbound before Exit 286 Elk Grove Blvd.,Elk Grove Blvd,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,2016-09-01 11:53:00,75.9,52.0,29.94,10.0,WSW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,3,9,0,0,7.496097345175956
A-174538,Source2,2,2016-10-17 08:14:36,2016-10-17 08:58:44,41.83173,-88.201141,0.01,Accident on IL-59 at Batavia Rd.,2S600 State Route 59,Warrenville,Dupage,IL,60555-1429,US,US/Central,KDPA,2016-10-17 07:52:00,68.0,87.0,29.68,10.0,South,10.4,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,0,10,0,1,7.88193748927207
A-128469,Source2,2,2016-11-18 18:31:51,2016-11-18 19:16:23,27.960529,-82.738647,0.0,Accident on Fernwood Ave Southbound at FL-60 Gulf to Bay Blvd.,Gulf to Bay Blvd,Clearwater,Pinellas,FL,33765-4311,US,US/Eastern,KPIE,2016-11-18 18:53:00,64.9,78.0,30.16,10.0,NNW,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,0,False,0,0,0,0,18,4,11,0,1,7.890956716138919
A-17364,Source2,2,2016-11-17 17:58:32,2016-11-17 18:28:11,38.564735,-121.497742,0.01,Accident on I-80 Bus Capital City Fwy Eastbound at Exits 4B 5 15th St.,Capital City Fwy E,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-11-17 17:53:00,48.9,59.0,30.07,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,0,0,0,0,17,3,11,0,1,7.484368643286131
A-110666,Source2,2,2016-05-30 19:47:32,2016-05-30 20:32:32,33.88876,-117.512886,0.01,HOV lane blocked due to accident on CA-91 Westbound before Exits 53 53A 53B McKinley St.,Riverside Fwy E,Corona,Riverside,CA,92879,US,US/Pacific,KAJO,2016-05-30 19:56:00,68.0,65.0,29.93,10.0,WNW,9.2,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,19,0,5,0,1,7.901377353792616
A-56414,Source2,3,2016-12-14 20:27:53,2016-12-14 20:57:29,33.676712,-117.843742,0.01,Accident on I-405 Northbound at Exit 7 Jamboree Rd.,Jamboree Rd,Irvine,Orange,CA,92612,US,US/Pacific,KSNA,2016-12-14 20:53:00,59.0,87.0,30.05,4.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,2,12,0,0,7.482681828154651
A-130162,Source2,3,2016-11-30 09:25:30,2016-11-30 09:54:54,28.75614,-81.363197,0.01,Accident on I-4 Westbound after Exit 98 Lake Mary Blvd.,W Lake Mary Blvd,Lake Mary,Seminole,FL,32746,US,US/Eastern,KSFB,2016-11-30 09:53:00,78.1,71.0,30.0,10.0,South,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,2,11,0,0,7.475905969367397
