ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-52342,Source2,2,2016-07-29 12:40:42,2016-07-29 13:17:00,34.216839,-117.857903,0.0,Accident on CA-39 San Gabriel Canyon Rd Southbound near East Fork Rd.,San Gabriel Canyon Rd,Azusa,Los Angeles,CA,91702,US,US/Pacific,KEMT,2016-07-29 12:45:00,91.4,34.0,29.83,10.0,SSW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,4,7,0,0,7.68662133494462
A-128450,Source2,2,2016-11-18 13:56:36,2016-11-18 14:40:56,28.428221,-81.404625,0.01,Queueing traffic due to accident on US-441 Orange Blossom Trl Southbound at Consulate Dr.,S Orange Blossom Trl,Orlando,Orange,FL,32837-8319,US,US/Eastern,KMCO,2016-11-18 14:53:00,79.0,45.0,30.14,10.0,NNE,3.5,Unknown,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,13,4,11,0,1,7.886457270977689
A-173929,Source2,2,2016-10-04 19:43:32,2016-10-04 20:43:20,41.774155,-87.946678,0.0,Slow traffic due to accident on IL-83 Kingery Hwy at 63rd St.,Kingery Hwy,Willowbrook,DuPage,IL,60527,US,US/Central,KMDW,2016-10-04 19:53:00,70.0,63.0,29.96,10.0,East,9.2,Unknown,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,19,1,10,0,0,8.185628891147607
A-10410,Source2,2,2017-01-09 03:09:13,2017-01-09 03:52:28,36.949818,-121.851006,0.01,Accident on CA-1 Southbound near Exit 431 La Selva Dr.,Mar Monte Ave,Watsonville,Santa Cruz,CA,95076,US,US/Pacific,KWVI,2017-01-09 02:53:00,55.9,100.0,30.01,8.0,WSW,10.4,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,3,0,1,0,0,7.86172707782398
A-69100,Source2,2,2016-11-03 16:37:35,2016-11-03 17:22:18,33.994316,-118.355476,0.01,Accident on Overhill Dr near Northridge Dr.,Northridge Dr,Los Angeles,Los Angeles,CA,90043-2039,US,US/Pacific,KHHR,2016-11-03 16:53:00,78.1,30.0,29.98,10.0,WSW,8.1,Clear/Good Weather,False,False,True,False,False,False,False,False,True,False,False,1,False,1,0,0,0,16,3,11,0,1,7.895063498091573
A-119881,Source2,2,2016-12-26 08:53:46,2016-12-26 09:38:25,28.54903,-81.638306,0.01,Lane blocked on entry ramp due to accident on FL-91 Northbound at Exit 272 FL-50 Colonial Dr.,W Colonial Dr,Winter Garden,Orange,FL,34787,US,US/Eastern,KORL,2016-12-26 08:53:00,71.1,90.0,30.36,10.0,East,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,0,12,0,0,7.893572073504902
A-14603,Source2,2,2016-11-02 11:32:07,2016-11-02 12:01:32,37.878349,-122.51503,0.01,Accident on CA-1 Southbound at US-101.,US-101 S,Mill Valley,Marin,CA,94941,US,US/Pacific,KDVO,2016-11-02 11:35:00,60.8,68.0,30.21,10.0,ESE,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,11,0,0,7.476472381163905
A-33887,Source2,2,2016-04-09 20:25:55,2016-04-09 21:12:23,38.091164,-122.233154,0.0,Accident on San Miguel Rd at Coco Ct.,San Miguel Rd,Vallejo,Solano,CA,94590-7362,US,US/Pacific,KAPC,2016-04-09 20:18:00,57.0,93.0,29.87,10.0,West,6.9,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,5,4,1,0,7.933438387627489
A-68141,Source2,3,2016-10-31 21:16:10,2016-10-31 22:00:54,33.866615,-117.261566,0.01,Accident on I-215 Southbound at Exit 23 Oleander Ave.,I-215 S,March Air Reserve Base,Riverside,CA,92518,US,US/Pacific,KRIV,2016-10-31 20:58:00,56.3,86.0,30.0,10.0,North,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,0,10,0,0,7.895436006942965
A-41067,Source2,3,2016-06-04 01:50:12,2016-06-04 02:35:12,37.43536,-122.243446,0.01,Right hand shoulder blocked due to accident on I-280 Northbound at Exit 25 CA-84 Woodside Rd.,I-280 S,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,2016-06-04 01:55:00,64.4,68.0,29.9,10.0,NW,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,1,5,6,1,0,7.901377353792616
A-96545,Source2,2,2016-09-09 00:55:46,2016-09-09 01:40:46,33.027332,-116.935867,0.0,Accident on Highland Valley Rd at Traylor Rd.,Highland Valley Rd,Ramona,San Diego,CA,92065,US,US/Pacific,KRNM,2016-09-09 00:53:00,61.0,90.0,30.0,6.0,WNW,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,0,4,9,0,0,7.901377353792616
A-33584,Source2,2,2016-04-07 17:45:11,2016-04-07 18:35:00,37.729988,-122.403732,0.0,Accident on US-101 Northbound near Exits 430A 430B 431 I-280.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-04-07 17:56:00,63.0,70.0,29.92,10.0,SSW,16.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,3,4,0,0,8.003028666384733
A-169942,Source2,2,2017-01-22 12:59:54,2017-01-22 13:29:35,41.860764,-87.96814,0.01,Accident on IL-38 Roosevelt Rd at Villa Ave.,S Villa Ave,Villa Park,DuPage,IL,60181,US,US/Central,KORD,2017-01-22 12:51:00,45.0,80.0,29.62,8.0,North,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,12,6,1,1,0,7.485491608030754
A-191506,Source2,2,2016-08-30 17:08:00,2016-08-30 17:38:00,43.045868,-83.77726,0.0,Accident on Pasadena Ave near Shabay Dr.,Pasadena Ave,Flushing,Genesee,MI,48433-2417,US,US/Eastern,KFNT,2016-08-30 16:53:00,78.1,81.0,30.06,10.0,South,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,1,8,0,0,7.496097345175956
A-96012,Source2,3,2016-09-07 14:14:36,2016-09-07 14:59:36,34.034954,-118.33371,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound near Exit 9 Crenshaw Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-09-07 13:51:00,72.0,68.0,30.0,8.0,SW,11.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,2,9,0,0,7.901377353792616
A-150047,Source2,3,2016-10-22 18:49:08,2016-10-22 19:33:50,33.912239,-84.207817,0.01,Three lanes blocked due to accident on I-85 Northbound at Exit 99 GA-140 Jimmy Carter Blvd.,Jimmy Carter Blvd,Norcross,Gwinnett,GA,30071,US,US/Eastern,KPDK,2016-10-22 18:53:00,61.0,29.0,30.08,10.0,NNW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,5,10,1,0,7.894690850425624
A-140254,Source2,3,2016-09-03 16:43:45,2016-09-03 17:43:45,28.630539,-81.387688,0.0,Two lanes blocked due to accident on I-4 Eastbound at Exits 90 90A 90B FL-414 Maitland Blvd.,I-4 W,Maitland,Orange,FL,32751,US,US/Eastern,KORL,2016-09-03 16:53:00,84.9,67.0,30.02,10.0,WNW,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,16,5,9,1,0,8.188966863648876
A-147543,Source2,3,2016-12-18 11:28:34,2016-12-18 11:58:14,33.744976,-84.390343,0.01,Shoulder blocked on exit ramp due to accident on I-85 I-75 Southbound at Exit 247 I-20.,I-75 S,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,2016-12-18 11:31:00,55.0,96.0,30.17,5.0,NW,18.4,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,6,12,1,0,7.484930283289661
A-110494,Source2,3,2016-05-30 04:41:49,2016-05-30 05:41:49,33.802834000000004,-118.125191,0.01,One lane blocked due to accident on I-405 Southbound at Exits 26 26B Bellflower Blvd.,N Bellflower Blvd,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,2016-05-30 04:53:00,60.1,83.0,29.99,10.0,WNW,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,4,0,5,0,0,8.188966863648876
A-38881,Source2,2,2016-05-18 11:47:10,2016-05-18 12:17:10,38.272358,-122.670197,0.0,Accident on US-101 Southbound at Exit 476 Petaluma Blvd.,US-101 N,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,2016-05-18 11:55:00,80.6,54.0,29.98,1.8,North,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,5,0,0,7.496097345175956
A-99330,Source2,2,2016-04-01 20:22:21,2016-04-01 20:52:21,33.870728,-117.744682,0.0,Accident on CA-91 Eastbound at Exit 39 Weir Canyon Rd.,CA-91 W,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2016-04-01 19:56:00,64.0,60.0,30.11,10.0,West,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,4,4,0,0,7.496097345175956
A-194991,Source2,3,2016-12-05 18:31:20,2016-12-05 19:16:03,40.724167,-73.93763,0.01,Left and center lane blocked due to accident on I-278 Queens Midtown Expy Westbound before Exit 34 Meeker Ave.,Vandervoort Ave,Brooklyn,Kings,NY,11222,US,US/Eastern,KNYC,2016-12-05 18:51:00,45.0,58.0,30.03,10.0,Variable,3.5,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,18,0,12,0,1,7.895063498091573
A-79594,Source2,3,2016-09-26 09:00:30,2016-09-26 09:36:00,34.316345,-118.439934,0.0,Right hand shoulder blocked and left hand shoulder blocked due to accident on I-210 Westbound at Exit 3 Polk St.,Foothill Fwy E,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2016-09-26 08:50:00,82.4,17.0,30.03,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,9,0,9,0,0,7.664346632098617
A-85772,Source2,3,2016-08-02 04:31:28,2016-08-02 05:31:28,34.106606,-118.25583600000002,0.0,Lane blocked due to accident on I-5 Northbound at Exit 140A Fletcher Dr.,Fletcher Dr,Los Angeles,Los Angeles,CA,90039-2802,US,US/Pacific,KCQT,2016-08-02 04:47:00,66.0,84.0,29.97,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,4,1,8,0,0,8.188966863648876
A-33633,Source2,3,2016-04-07 20:08:10,2016-04-07 21:23:10,37.956161,-121.319565,0.0,Accident on I-5 Northbound at Pershing Ave.,I-5 N,Stockton,San Joaquin,CA,95203,US,US/Pacific,KSCK,2016-04-07 19:55:00,64.9,63.0,29.87,10.0,NW,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,3,4,0,0,8.412054873292933
A-135081,Source2,2,2016-10-18 09:48:15,2016-10-18 10:18:03,27.431946000000003,-82.403664,0.01,Accident on FL-70 at Greenbrook Blvd.,E State Road 70,Lakewood Ranch,Manatee,FL,34202-9411,US,US/Eastern,KSRQ,2016-10-18 09:53:00,80.1,69.0,30.01,10.0,ENE,9.2,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,9,1,10,0,1,7.489412083508719
A-33870,Source2,3,2016-04-09 15:44:53,2016-04-09 17:14:53,38.014347,-122.266891,0.01,Accident on I-80 Eastbound at Exit 23 CA-4.,John Muir Pkwy E,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,2016-04-09 15:53:00,60.1,80.0,29.85,6.0,West,9.2,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,5,4,1,0,8.594339400592892
A-80227,Source2,3,2016-09-28 15:55:01,2016-09-28 16:23:58,34.055695,-118.451965,0.0,Accident on I-405 Southbound at Exits 55B 55C Wilshire Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-09-28 15:51:00,82.0,37.0,29.88,10.0,SW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,2,9,0,0,7.460490305825338
A-96450,Source2,3,2016-09-08 19:50:12,2016-09-08 20:35:12,32.862034,-117.187714,0.0,Right hand shoulder blocked due to accident on I-805 Southbound at Exit 25A Nobel Dr.,I-805 S,San Diego,San Diego,CA,92122,US,US/Pacific,KNKX,2016-09-08 19:55:00,69.1,70.0,29.98,10.0,NW,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,3,9,0,0,7.901377353792616
A-63544,Source2,3,2017-01-18 11:55:02,2017-01-18 12:24:41,32.778538,-117.112068,0.01,Accident on I-15 Northbound at Exits 6B 7A I-8.,I-8 E,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,2017-01-18 11:53:00,60.1,62.0,30.15,10.0,WNW,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,1,0,0,7.484368643286131
A-123783,Source2,2,2017-01-24 11:17:46,2017-01-24 12:01:55,28.597456,-81.298988,0.01,Right lane blocked due to accident on Forsyth Rd at University Blvd.,Forsyth Rd,Winter Park,Orange,FL,32792,US,US/Eastern,KORL,2017-01-24 10:53:00,66.0,54.0,29.92,10.0,West,13.8,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,1,1,0,1,7.882314918980268
A-111484,Source2,2,2016-06-02 12:54:47,2016-06-02 13:39:47,34.053425,-117.781143,0.01,Accident on CA-71 Northbound at Exit 14B Mission Blvd.,W Mission Blvd,Pomona,Los Angeles,CA,91766,US,US/Pacific,KPOC,2016-06-02 12:47:00,84.2,40.0,29.99,8.0,West,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,3,6,0,0,7.901377353792616
A-18418,Source2,2,2016-11-23 17:42:47,2016-11-23 18:12:04,37.087933,-122.088577,0.01,Lane blocked due to accident on CA-9 Southbound at Hillside Ave.,Highway 9,Ben Lomond,Santa Cruz,CA,95005-9343,US,US/Pacific,KWVI,2016-11-23 17:53:00,51.1,89.0,30.32,10.0,WNW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,0,False,0,0,0,0,17,2,11,0,0,7.471932078245122
A-29249,Source2,2,2016-08-30 11:03:30,2016-08-30 11:48:30,38.44574,-122.724037,0.0,Shoulder blocked on entry ramp due to accident on College Ave for US-101.,Redwood Hwy S,Santa Rosa,Sonoma,CA,95401,US,US/Pacific,KSTS,2016-08-30 10:53:00,73.0,46.0,29.96,10.0,SSW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,8,0,0,7.901377353792616
A-161697,Source2,2,2017-01-05 15:49:24,2017-01-05 16:19:09,41.205318,-96.043076,0.01,Accident on NE-85 84th St at Q St.,Q St,Omaha,Douglas,NE,68127-3603,US,US/Central,KMLE,2017-01-05 15:55:00,12.2,65.0,30.2,10.0,NW,9.2,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,15,3,1,0,0,7.487733761436444
A-88729,Source2,2,2016-08-11 18:13:25,2016-08-11 19:19:41,32.730991,-116.971596,0.0,Accident on Austin Dr Westbound at Sweetwater Springs Blvd.,Austin Dr,Spring Valley,San Diego,CA,91978,US,US/Pacific,KSEE,2016-08-11 17:47:00,77.0,57.0,29.96,10.0,West,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,3,8,0,0,8.28828304520769
A-81318,Source2,3,2016-10-04 08:16:02,2016-10-04 08:52:00,34.394146,-118.571426,0.0,Right hand shoulder blocked due to accident on I-5 Southbound at Exit 168 McBean Pkwy.,McBean Pkwy,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,2016-10-04 07:51:00,58.0,67.0,29.06,10.0,CALM,0.0,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,1,10,0,0,7.677400430514807
A-43874,Source2,3,2016-06-24 03:44:13,2016-06-24 04:44:13,34.221405,-118.35981,0.0,HOV lane blocked due to accident on I-5 Northbound at Exit 150A Roscoe Blvd.,Golden State Fwy S,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,2016-06-24 03:53:00,64.9,84.0,29.9,8.0,East,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,3,4,6,0,0,8.188966863648876
A-50215,Source2,2,2016-07-20 21:30:42,2016-07-20 22:15:42,33.545055,-117.640434,0.0,Accident on O'Neill Dr at Sienna Pkwy.,Sienna Pkwy,Ladera Ranch,Orange,CA,92694,US,US/Pacific,KSNA,2016-07-20 21:53:00,72.0,71.0,29.94,10.0,SSW,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,2,7,0,0,7.901377353792616
A-83119,Source2,2,2016-10-11 19:19:09,2016-10-11 20:03:52,34.179759999999995,-118.943924,0.01,Accident on Wendy Dr near Theresa Dr.,Theresa Dr,Newbury Park,Ventura,CA,91320,US,US/Pacific,KCMA,2016-10-11 19:02:00,63.0,78.0,30.02,10.0,SW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,True,False,0,False,0,0,0,0,19,1,10,0,0,7.895063498091573
A-184553,Source2,2,2016-11-03 07:26:15,2016-11-03 07:55:59,42.908276,-85.646843,0.29,Accident on Eastern Ave between Ken O Sha Ind Park Dr and Brookville Plz.,Brookville Plz,Grand Rapids,Kent,MI,49548,US,US/Eastern,KGRR,2016-11-03 07:53:00,51.1,86.0,30.14,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,7,3,11,0,0,7.487173694213739
A-199713,Source2,3,2017-01-10 11:59:29,2017-01-10 12:29:03,41.355152,-73.641098,0.01,Right hand shoulder blocked due to accident on I-684 Southbound near Guinea Rd.,I-684 S,North Salem,Westchester,NY,10560,US,US/Eastern,KDXR,2017-01-10 11:53:00,28.9,61.0,30.57,10.0,South,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,1,0,0,7.4815557019095165
A-136820,Source2,2,2016-08-10 13:20:18,2016-08-10 14:05:18,28.047535,-82.738541,0.0,Right lane blocked due to accident on US-19 Westbound at US Highway 19.,US Highway 19 N,Clearwater,Pinellas,FL,33761,US,US/Eastern,KPIE,2016-08-10 12:53:00,89.1,63.0,30.11,10.0,South,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,2,8,0,0,7.901377353792616
A-29671,Source2,3,2016-09-01 20:37:16,2016-09-01 21:52:16,38.574139,-121.577553,0.0,Queueing traffic due to accident on I-80 Westbound at I-80 Exits 81 82 / Enterprise Blvd.,Enterprise Blvd,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,2016-09-01 20:53:00,68.0,63.0,29.86,10.0,South,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,3,9,0,0,8.412054873292933
A-65197,Source2,2,2017-01-24 17:32:50,2017-01-24 18:17:32,33.940891,-117.261436,0.01,Accident on Frederick St near CA-60.,CA-60 W,Moreno Valley,Riverside,CA,92553,US,US/Pacific,KRIV,2017-01-24 17:58:00,46.8,87.0,30.06,10.0,SSE,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,17,1,1,0,0,7.894690850425624
A-43129,Source2,2,2016-06-21 20:35:49,2016-06-21 21:20:49,33.777714,-117.88942,0.0,Shoulder blocked on exit ramp due to accident on CA-22 Eastbound at Exits 14A 14A-D The City Dr.,The City Dr S,Orange,Orange,CA,92868-4926,US,US/Pacific,KSNA,2016-06-21 20:53:00,71.1,70.0,29.94,10.0,WSW,3.5,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,20,1,6,0,0,7.901377353792616
A-9195,Source2,2,2016-12-31 20:29:12,2016-12-31 20:58:40,37.505222,-122.481209,0.01,Accident on CA-1 Cabrillo Hwy Eastbound at Capistrano Rd.,Cabrillo Hwy N,Half Moon Bay,San Mateo,CA,94019,US,US/Pacific,KHAF,2016-12-31 20:35:00,41.0,87.0,29.99,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,20,5,12,1,0,7.478169694159785
A-105642,Source2,3,2016-05-02 10:14:22,2016-05-02 10:44:22,34.067478,-117.544769,0.01,Accident on I-10 Westbound at Exits 58 58A 58B I-15.,I-15 N,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2016-05-02 09:53:00,64.9,61.0,30.02,7.0,Variable,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,0,5,0,0,7.496097345175956
A-186627,Source2,2,2016-09-12 19:01:30,2016-09-12 19:31:30,43.020256,-83.517738,0.0,Accident on M-15 State Rd at Cypress Dr.,S State Rd,Davison,Genesee,MI,48423-1722,US,US/Eastern,KFNT,2016-09-12 18:53:00,72.0,53.0,30.1,10.0,SSW,5.8,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,19,0,9,0,1,7.496097345175956
A-151775,Source2,3,2016-11-17 08:47:13,2016-11-17 09:16:55,33.928226,-84.176018,0.01,Right hand shoulder blocked due to accident on I-85 Northbound before Exit 101 Indian Trail Lilburn Rd.,Indian Trail Lilburn Rd,Norcross,Gwinnett,GA,30093,US,US/Eastern,KPDK,2016-11-17 08:53:00,54.0,64.0,30.16,10.0,Calm,8.1,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,3,11,0,0,7.48605261786314
A-1123,Source2,2,2016-06-24 12:03:32,2016-06-24 12:33:32,37.841545,-122.224525,0.0,Accident on CA-13 Warren Fwy Northbound at Broadway Ter.,Broadway Ter,Oakland,Alameda,CA,94611,US,US/Pacific,KOAK,2016-06-24 11:53:00,66.9,59.0,30.09,10.0,West,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,4,6,0,0,7.496097345175956
A-10139,Source2,2,2017-01-07 11:42:28,2017-01-07 12:10:55,38.141491,-122.236702,0.01,Slow lane blocked due to accident on CA-37 Marine World Pkwy Westbound at Exit 20 Fairgrounds Dr.,Marine World Pkwy W,Vallejo,Solano,CA,94589,US,US/Pacific,KAPC,2017-01-07 11:54:00,55.0,93.0,29.91,2.0,SE,4.6,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,5,1,1,0,7.443078374348515
A-61143,Source2,3,2017-01-07 13:52:53,2017-01-07 14:37:23,33.9244,-116.867943,0.01,Accident on I-10 Eastbound at Exit 101 Hargrave St.,S Hargrave St,Banning,Riverside,CA,92220,US,US/Pacific,KBUO,2017-01-07 13:58:00,64.0,41.0,28.52,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,5,1,1,0,7.890208213109961
A-111492,Source2,2,2016-06-02 13:22:20,2016-06-02 14:07:20,34.044247,-118.164841,0.0,Accident on Dangler Ave near Floral Dr.,N Dangler Ave,Los Angeles,Los Angeles,CA,90022-1220,US,US/Pacific,KCQT,2016-06-02 13:47:00,77.0,56.0,29.93,10.0,West,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,0,False,1,0,0,0,13,3,6,0,0,7.901377353792616
A-94447,Source2,3,2016-09-01 15:26:17,2016-09-01 16:11:17,34.237122,-118.414101,0.0,One lane blocked due to accident on I-5 Northbound at Exit 153B CA-170.,I-5 N,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,2016-09-01 16:53:00,86.0,35.0,29.88,10.0,SE,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,3,9,0,0,7.901377353792616
A-89963,Source2,2,2016-08-16 07:04:08,2016-08-16 07:58:00,34.274876,-119.190331,0.0,Accident on CA-126 Westbound before Exit 3 Blackburn Rd.,Santa Paula Fwy W,Ventura,Ventura,CA,93004,US,US/Pacific,KOXR,2016-08-16 06:51:00,61.0,93.0,29.89,6.0,WNW,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,1,8,0,0,8.081165777725433
A-47075,Source2,3,2016-07-07 10:51:29,2016-07-07 11:21:29,33.905876,-117.559349,0.0,One lane blocked due to accident on I-15 Northbound at Exit 98 2nd St.,I-15 N,Norco,Riverside,CA,92860,US,US/Pacific,KAJO,2016-07-07 10:56:00,73.9,62.0,30.01,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,10,3,7,0,1,7.496097345175956
A-59734,Source2,2,2016-12-30 10:00:19,2016-12-30 10:44:50,34.338142,-119.125206,0.01,Accident on Foothill Rd Westbound near Cummings Rd.,Foothill Rd,Santa Paula,Ventura,CA,93060-9715,US,US/Pacific,KCMA,2016-12-30 09:55:00,57.9,81.0,30.06,10.0,ENE,17.3,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,4,12,0,0,7.890582534656536
A-95891,Source2,2,2016-09-07 10:25:49,2016-09-07 11:06:00,33.872578000000004,-118.275406,0.0,Right hand shoulder blocked due to accident on CA-91 Westbound at Exits 6 7A Main St.,Artesia Fwy E,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,2016-09-07 10:27:00,72.0,71.0,29.97,10.0,WSW,5.8,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,2,9,0,0,7.788211557847076
A-186923,Source2,2,2016-09-15 16:30:05,2016-09-15 17:00:05,43.02545900000001,-83.655113,0.0,Accident on M-54 Dort Hwy at Robert T Longway Blvd.,Robert T Longway Blvd,Flint,Genesee,MI,48503,US,US/Eastern,KFNT,2016-09-15 16:53:00,72.0,40.0,30.23,10.0,South,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,True,False,False,1,False,1,0,0,0,16,3,9,0,0,7.496097345175956
A-59245,Source2,2,2016-12-27 15:44:13,2016-12-27 16:28:53,34.15955,-118.637421,0.01,#1 lane blocked due to accident on US-101 Eastbound near Exit 29 Avenue San Luis.,US-101 N,Calabasas,Los Angeles,CA,91302,US,US/Pacific,KVNY,2016-12-27 15:51:00,63.0,24.0,30.09,10.0,North,18.4,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,1,12,0,0,7.893945138235959
